연도,지역,대분류,중분류,구분,세부사업명,당해예산,전년도예산,증감액,증감율,출생환경_대영역,출생환경_세부영역
2018,경북,Ⅱ. 지자체 자체사업,1. 저출산 대책(자체사업),자체,아이맘 건강플러스 출산힐링센터 운영,91.0,82.0,9.0,11.0,2. 가족·생활,2-1. 돌봄 여건
2018,경북,Ⅱ. 지자체 자체사업,1. 저출산 대책(자체사업),자체,북스타트 책꾸러미 증정과 책육아,13.0,0.0,13.0,,2. 가족·생활,2-1. 돌봄 여건
2018,경북,Ⅱ. 지자체 자체사업,1. 저출산 대책(자체사업),자체,출산용품 및 출산장려금 지원사업,1190.0,1105.0,85.0,7.7,1. 경제·고용·주거,1-3. 경제적 여건
2018,경북,Ⅱ. 지자체 자체사업,1. 저출산 대책(자체사업),자체,임부 초음파 검사비 지원사업,35.0,41.0,-6.0,-14.6,3. 보건·안전,3-1. 의료서비스 여건
2018,경북,Ⅱ. 지자체 자체사업,1. 저출산 대책(자체사업),자체,임부 기형아 검사비 지원사업,35.0,46.0,-11.0,-23.9,3. 보건·안전,3-1. 의료서비스 여건
2018,경북,Ⅱ. 지자체 자체사업,1. 저출산 대책(자체사업),자체,임신축하용품지원사업,70.0,70.0,0.0,0.0,2. 가족·생활,2-1. 돌봄 여건
2018,경북,Ⅱ. 지자체 자체사업,1. 저출산 대책(자체사업),자체,아가튼튼 행복맘 프로그램 운영,13.0,13.0,0.0,0.0,2. 가족·생활,2-1. 돌봄 여건
2018,경북,Ⅱ. 지자체 자체사업,1. 저출산 대책(자체사업),자체,영유아 영양제 지원사업,10.0,10.0,0.0,0.0,3. 보건·안전,3-1. 의료서비스 여건
2018,경북,Ⅱ. 지자체 자체사업,1. 저출산 대책(자체사업),자체,세자녀 이상 가족진료비 지원사업,10.0,4.0,6.0,150.0,3. 보건·안전,3-1. 의료서비스 여건
2018,경북,Ⅱ. 지자체 자체사업,1. 저출산 대책(자체사업),자체,산모신생아 건강관리본인부담금지원,40.0,34.0,6.0,17.6,3. 보건·안전,3-2. 산후조리 여건
2018,경북,Ⅱ. 지자체 자체사업,1. 저출산 대책(자체사업),자체,풍진 검사비 지원,5.0,9.0,-4.0,-44.4,3. 보건·안전,3-1. 의료서비스 여건
2018,경북,Ⅱ. 지자체 자체사업,1. 저출산 대책(자체사업),자체,한부모가정 아동양육비,135.0,130.0,5.0,3.8,1. 경제·고용·주거,1-3. 경제적 여건
2018,경북,Ⅱ. 지자체 자체사업,1. 저출산 대책(자체사업),자체,어린이집 보육교사 복지증진,250.0,218.0,32.0,14.7,2. 가족·생활,2-1. 돌봄 여건
2018,경북,Ⅱ. 지자체 자체사업,1. 저출산 대책(자체사업),자체,어린이집 보육아동 간식비,840.0,693.0,147.0,21.2,2. 가족·생활,2-1. 돌봄 여건
2018,경북,Ⅱ. 지자체 자체사업,1. 저출산 대책(자체사업),자체,어린이집 교재교구비,39.0,21.0,18.0,85.7,2. 가족·생활,2-1. 돌봄 여건
2018,경북,Ⅱ. 지자체 자체사업,1. 저출산 대책(자체사업),자체,정부미지원어린이집 보육교사 처우개선비 지원,549.0,536.0,13.0,2.4,2. 가족·생활,2-1. 돌봄 여건
2018,경북,Ⅱ. 지자체 자체사업,1. 저출산 대책(자체사업),자체,민간어린이집 연료비,95.0,58.0,37.0,63.8,2. 가족·생활,2-1. 돌봄 여건
2018,경북,Ⅱ. 지자체 자체사업,1. 저출산 대책(자체사업),자체,출산장려지원사업,2913.0,2835.0,78.0,2.8,3. 보건·안전,3-1. 의료서비스 여건
2018,경북,Ⅱ. 지자체 자체사업,1. 저출산 대책(자체사업),자체,어린이집 동절기 난방비 지원,48.0,48.0,0.0,0.0,2. 가족·생활,2-1. 돌봄 여건
2018,경북,Ⅱ. 지자체 자체사업,1. 저출산 대책(자체사업),자체,맘(MOM)편한 도서택배서비스,2.0,,,,2. 가족·생활,2-2. 여가 인프라
2018,경북,Ⅱ. 지자체 자체사업,1. 저출산 대책(자체사업),자체,출산 및 육아휴직자 인력대체 실시,502.0,120.0,382.0,318.3,4. 사회·문화,4-1. 일·가정 양립 여건
2018,경북,Ⅱ. 지자체 자체사업,1. 저출산 대책(자체사업),자체,여성공무원 임신(출산)축하 이벤트,2.0,2.0,0.0,0.0,4. 사회·문화,4-1. 일·가정 양립 여건
2018,경북,Ⅱ. 지자체 자체사업,1. 저출산 대책(자체사업),자체,정시퇴근의 날(Family-day) 지정,0.0,0.0,0.0,,4. 사회·문화,4-1. 일·가정 양립 여건
2018,경북,Ⅱ. 지자체 자체사업,1. 저출산 대책(자체사업),자체,아기주민등록증 발급,2.0,2.0,0.0,0.0,4. 사회·문화,4-2. 사회적 가치관
2018,경북,Ⅱ. 지자체 자체사업,1. 저출산 대책(자체사업),자체,직장어린이집 위탁보육비 지원,178.0,30.0,148.0,493.3,2. 가족·생활,2-1. 돌봄 여건
2018,경북,Ⅱ. 지자체 자체사업,1. 저출산 대책(자체사업),자체,출산 장려 복지포인트 지급,1763.0,1705.0,58.0,3.4,1. 경제·고용·주거,1-3. 경제적 여건
2018,경북,Ⅱ. 지자체 자체사업,1. 저출산 대책(자체사업),자체,결혼이주 여성을 위한 출산도우미지원사업,17.0,17.0,0.0,0.0,3. 보건·안전,3-2. 산후조리 여건
2018,경북,Ⅱ. 지자체 자체사업,1. 저출산 대책(자체사업),자체,민간 가정어린이집 학부모 추가 보육료 지원,288.0,288.0,0.0,0.0,2. 가족·생활,2-1. 돌봄 여건
2018,경북,Ⅱ. 지자체 자체사업,1. 저출산 대책(자체사업),자체,출산장려금 지원,4257.0,4318.0,-61.0,-1.4,1. 경제·고용·주거,1-3. 경제적 여건
2018,경북,Ⅱ. 지자체 자체사업,1. 저출산 대책(자체사업),자체,출생아 및 입양아 건강보험료 지원,280.0,280.0,0.0,0.0,3. 보건·안전,3-1. 의료서비스 여건
2018,경북,Ⅱ. 지자체 자체사업,1. 저출산 대책(자체사업),자체,태아 기형아 검사비 지원,15.0,5.0,10.0,200.0,3. 보건·안전,3-1. 의료서비스 여건
2018,경북,Ⅱ. 지자체 자체사업,1. 저출산 대책(자체사업),자체,임산부 및 영유아 영양제 지원,15.0,15.0,0.0,0.0,3. 보건·안전,3-1. 의료서비스 여건
2018,경북,Ⅱ. 지자체 자체사업,1. 저출산 대책(자체사업),자체,출산육아용품 대여,3.0,3.0,0.0,0.0,2. 가족·생활,2-1. 돌봄 여건
2018,경북,Ⅱ. 지자체 자체사업,1. 저출산 대책(자체사업),자체,임신 초기 검사 지원,0.0,0.0,0.0,,3. 보건·안전,3-1. 의료서비스 여건
2018,경북,Ⅱ. 지자체 자체사업,1. 저출산 대책(자체사업),자체,북스타트 지원 사업,10.0,10.0,0.0,0.0,2. 가족·생활,2-1. 돌봄 여건
2018,경북,Ⅱ. 지자체 자체사업,1. 저출산 대책(자체사업),자체,출산장려용품지원사업,42.0,49.0,-7.0,-14.3,2. 가족·생활,2-1. 돌봄 여건
2018,경북,Ⅱ. 지자체 자체사업,1. 저출산 대책(자체사업),자체,셋째아 이상 신생아 건강보험 지원,259.0,243.0,16.0,6.6,3. 보건·안전,3-1. 의료서비스 여건
2018,경북,Ⅱ. 지자체 자체사업,1. 저출산 대책(자체사업),자체,셋째아 이상 출산축하금 지원,390.0,380.0,10.0,2.6,1. 경제·고용·주거,1-3. 경제적 여건
2018,경북,Ⅱ. 지자체 자체사업,1. 저출산 대책(자체사업),자체,임신부 기형아 검사비 지원,77.0,76.0,1.0,1.3,3. 보건·안전,3-1. 의료서비스 여건
2018,경북,Ⅱ. 지자체 자체사업,1. 저출산 대책(자체사업),자체,어린이안전사고 예방용품지원,13.0,15.0,-2.0,-13.3,3. 보건·안전,3-3. 아동안전 수준
2018,경북,Ⅱ. 지자체 자체사업,1. 저출산 대책(자체사업),자체,모유수유클리닉 운영,15.0,17.0,-2.0,-11.8,2. 가족·생활,2-1. 돌봄 여건
2018,경북,Ⅱ. 지자체 자체사업,1. 저출산 대책(자체사업),자체,가임기여성 풍진검사지원,17.0,11.0,6.0,54.5,3. 보건·안전,3-1. 의료서비스 여건
2018,경북,Ⅱ. 지자체 자체사업,1. 저출산 대책(자체사업),자체,육아교실 운영,3.0,3.0,0.0,0.0,2. 가족·생활,2-3. 가사수행 격차
2018,경북,Ⅱ. 지자체 자체사업,1. 저출산 대책(자체사업),자체,출산장려시스템(구미아이맘 앱) 구축,2.0,2.0,0.0,0.0,4. 사회·문화,4-2. 사회적 가치관
2018,경북,Ⅱ. 지자체 자체사업,1. 저출산 대책(자체사업),자체,임산부의 날 기념행사,6.0,5.0,1.0,20.0,4. 사회·문화,4-2. 사회적 가치관
2018,경북,Ⅱ. 지자체 자체사업,1. 저출산 대책(자체사업),자체,아빠애플(Edu&Play)프로그 램 사업,3.0,4.0,-1.0,-25.0,2. 가족·생활,2-3. 가사수행 격차
2018,경북,Ⅱ. 지자체 자체사업,1. 저출산 대책(자체사업),자체,첫째아 출산축하용품,4.0,4.0,0.0,0.0,2. 가족·생활,2-1. 돌봄 여건
2018,경북,Ⅱ. 지자체 자체사업,1. 저출산 대책(자체사업),자체,셋째아 이상 출산축하금 지원,45.0,46.0,-1.0,-2.2,1. 경제·고용·주거,1-3. 경제적 여건
2018,경북,Ⅱ. 지자체 자체사업,1. 저출산 대책(자체사업),자체,셋째아 이상 신생아건강보험 지원,44.0,32.0,12.0,37.5,3. 보건·안전,3-1. 의료서비스 여건
2018,경북,Ⅱ. 지자체 자체사업,1. 저출산 대책(자체사업),자체,영유아 안전꾸러미 제공,2.0,2.0,0.0,0.0,3. 보건·안전,3-3. 아동안전 수준
2018,경북,Ⅱ. 지자체 자체사업,1. 저출산 대책(자체사업),자체,모유수유실 설치 운영,19.0,0.0,19.0,,2. 가족·생활,2-1. 돌봄 여건
2018,경북,Ⅱ. 지자체 자체사업,1. 저출산 대책(자체사업),자체,구미형 청년연구인력 일자리창출 지원사업,250.0,250.0,0.0,0.0,1. 경제·고용·주거,1-1. 고용여건
2018,경북,Ⅱ. 지자체 자체사업,1. 저출산 대책(자체사업),자체,구미형 청년정책 기본계획 수립,20.0,0.0,20.0,,지표체계 외,지표체계 외
2018,경북,Ⅱ. 지자체 자체사업,1. 저출산 대책(자체사업),자체,청년 해외취업 지원사업(디아코니 신규취업 확대),120.0,120.0,0.0,0.0,1. 경제·고용·주거,1-1. 고용여건
2018,경북,Ⅱ. 지자체 자체사업,1. 저출산 대책(자체사업),자체,미혼남녀싱글탈출프로젝트,30.0,15.0,15.0,100.0,2. 가족·생활,2-2. 여가 인프라
2018,경북,Ⅱ. 지자체 자체사업,1. 저출산 대책(자체사업),자체,다문화가정 합동결혼식,15.0,15.0,0.0,0.0,1. 경제·고용·주거,1-3. 경제적 여건
2018,경북,Ⅱ. 지자체 자체사업,1. 저출산 대책(자체사업),자체,인구정책 의견수렴 토크콘서트,6.0,0.0,6.0,,4. 사회·문화,4-2. 사회적 가치관
2018,경북,Ⅱ. 지자체 자체사업,1. 저출산 대책(자체사업),자체,맞춤형 인구정책 종합계획 수립,30.0,0.0,30.0,,지표체계 외,지표체계 외
2018,경북,Ⅱ. 지자체 자체사업,1. 저출산 대책(자체사업),자체,인구의 날 기념행사,5.0,0.0,5.0,,4. 사회·문화,4-2. 사회적 가치관
2018,경북,Ⅱ. 지자체 자체사업,1. 저출산 대책(자체사업),자체,찾아가는 인구교육,16.0,0.0,16.0,,4. 사회·문화,4-2. 사회적 가치관
2018,경북,Ⅱ. 지자체 자체사업,1. 저출산 대책(자체사업),자체,인구정책 사업안내 종합 리플릿 제작,10.0,0.0,10.0,,4. 사회·문화,4-2. 사회적 가치관
2018,경북,Ⅱ. 지자체 자체사업,1. 저출산 대책(자체사업),자체,임신 및 출산공무원 지원,2.0,10.0,-8.0,-80.0,4. 사회·문화,4-1. 일·가정 양립 여건
2018,경북,Ⅱ. 지자체 자체사업,1. 저출산 대책(자체사업),자체,2018년 출산직원 축하복지포인트지급,10.0,10.0,0.0,0.0,1. 경제·고용·주거,1-3. 경제적 여건
2018,경북,Ⅱ. 지자체 자체사업,1. 저출산 대책(자체사업),자체,가족사랑의 날 운영,0.0,0.0,0.0,,4. 사회·문화,4-1. 일·가정 양립 여건
2018,경북,Ⅱ. 지자체 자체사업,1. 저출산 대책(자체사업),자체,가족어울림 체험교실 운영,10.0,10.0,0.0,0.0,2. 가족·생활,2-2. 여가 인프라
2018,경북,Ⅱ. 지자체 자체사업,1. 저출산 대책(자체사업),자체,출산장려금 지급,1337.0,1480.0,-143.0,-9.7,1. 경제·고용·주거,1-3. 경제적 여건
2018,경북,Ⅱ. 지자체 자체사업,1. 저출산 대책(자체사업),자체,향토신문 출산사연 정기 게재,0.0,0.0,0.0,,4. 사회·문화,4-2. 사회적 가치관
2018,경북,Ⅱ. 지자체 자체사업,1. 저출산 대책(자체사업),자체,아동권리 출생증명서 발급,0.0,0.0,0.0,,4. 사회·문화,4-2. 사회적 가치관
2018,경북,Ⅱ. 지자체 자체사업,1. 저출산 대책(자체사업),자체,유모차(출산용품)소독기 운영,0.0,0.0,0.0,,2. 가족·생활,2-1. 돌봄 여건
2018,경북,Ⅱ. 지자체 자체사업,1. 저출산 대책(자체사업),자체,산모 한방첩약 지원사업,10.0,10.0,0.0,0.0,3. 보건·안전,3-1. 의료서비스 여건
2018,경북,Ⅱ. 지자체 자체사업,1. 저출산 대책(자체사업),자체,출생아 유아의자 지원사업,0.0,0.0,0.0,,4. 사회·문화,4-2. 사회적 가치관
2018,경북,Ⅱ. 지자체 자체사업,1. 저출산 대책(자체사업),자체,출산가정 구급함 지원사업,0.0,0.0,0.0,,3. 보건·안전,3-1. 의료서비스 여건
2018,경북,Ⅱ. 지자체 자체사업,1. 저출산 대책(자체사업),자체,기저귀 지원사업,0.0,0.0,0.0,,2. 가족·생활,2-1. 돌봄 여건
2018,경북,Ⅱ. 지자체 자체사업,1. 저출산 대책(자체사업),자체,출생아 기념사진 촬영지원 사업,0.0,0.0,0.0,,4. 사회·문화,4-2. 사회적 가치관
2018,경북,Ⅱ. 지자체 자체사업,1. 저출산 대책(자체사업),자체,엄마사랑 아가사랑 행복교실 운영,9.0,9.0,0.0,0.0,3. 보건·안전,3-1. 의료서비스 여건
2018,경북,Ⅱ. 지자체 자체사업,1. 저출산 대책(자체사업),자체,임산부 산후우울증 전문상담 창구 운영,0.0,0.0,0.0,,3. 보건·안전,3-1. 의료서비스 여건
2018,경북,Ⅱ. 지자체 자체사업,1. 저출산 대책(자체사업),자체,가족사랑 체험 프로그램 운영,5.0,0.0,5.0,,2. 가족·생활,2-2. 여가 인프라
2018,경북,Ⅱ. 지자체 자체사업,1. 저출산 대책(자체사업),자체,출산가정 아기 주민등록증 발급,2.0,7.0,-5.0,-71.4,4. 사회·문화,4-2. 사회적 가치관
2018,경북,Ⅱ. 지자체 자체사업,1. 저출산 대책(자체사업),자체,직원 Happy Living(주거안정) 지원,0.0,500.0,-500.0,-100.0,1. 경제·고용·주거,1-2. 주거안정성
2018,경북,Ⅱ. 지자체 자체사업,1. 저출산 대책(자체사업),자체,북스타트 지원 사업,16.0,10.0,6.0,60.0,2. 가족·생활,2-1. 돌봄 여건
2018,경북,Ⅱ. 지자체 자체사업,1. 저출산 대책(자체사업),자체,산업인력조달사업 지원,26.0,26.0,0.0,0.0,1. 경제·고용·주거,1-1. 고용여건
2018,경북,Ⅱ. 지자체 자체사업,1. 저출산 대책(자체사업),자체,"출산,양육지원금 지원",812.0,812.0,0.0,0.0,1. 경제·고용·주거,1-3. 경제적 여건
2018,경북,Ⅱ. 지자체 자체사업,1. 저출산 대책(자체사업),자체,출생아 건강보험료 지원,59.0,59.0,0.0,0.0,3. 보건·안전,3-1. 의료서비스 여건
2018,경북,Ⅱ. 지자체 자체사업,1. 저출산 대책(자체사업),자체,어린이 건강 자람 동산 운영,19.0,12.0,7.0,58.3,3. 보건·안전,3-1. 의료서비스 여건
2018,경북,Ⅱ. 지자체 자체사업,1. 저출산 대책(자체사업),자체,다자녀 산모 보약지원 사업,6.0,6.0,0.0,0.0,3. 보건·안전,3-1. 의료서비스 여건
2018,경북,Ⅱ. 지자체 자체사업,1. 저출산 대책(자체사업),자체,임산부 건강교실 및 숲태교,3.0,3.0,0.0,0.0,3. 보건·안전,3-1. 의료서비스 여건
2018,경북,Ⅱ. 지자체 자체사업,1. 저출산 대책(자체사업),자체,풍진 및 기형아 검사,3.0,3.0,0.0,0.0,3. 보건·안전,3-1. 의료서비스 여건
2018,경북,Ⅱ. 지자체 자체사업,1. 저출산 대책(자체사업),자체,다자녀가정 영양제 등 지원,10.0,10.0,0.0,0.0,3. 보건·안전,3-1. 의료서비스 여건
2018,경북,Ⅱ. 지자체 자체사업,1. 저출산 대책(자체사업),자체,다문화 가족의 안정적 정착을 위한 맞춤형 서비스 확대,2.0,2.0,0.0,0.0,지표체계 외,지표체계 외
2018,경북,Ⅱ. 지자체 자체사업,1. 저출산 대책(자체사업),자체,출생아 건강보험금 지원사업,216.0,198.0,18.0,9.1,3. 보건·안전,3-1. 의료서비스 여건
2018,경북,Ⅱ. 지자체 자체사업,1. 저출산 대책(자체사업),자체,출산육아지원금 지원사업,1338.0,1238.0,100.0,8.1,1. 경제·고용·주거,1-3. 경제적 여건
2018,경북,Ⅱ. 지자체 자체사업,1. 저출산 대책(자체사업),자체,출산육아지원 사회분위기조성사업,4.0,4.0,0.0,0.0,4. 사회·문화,4-2. 사회적 가치관
2018,경북,Ⅱ. 지자체 자체사업,1. 저출산 대책(자체사업),자체,마음플러스 출산축하 해피박스지원사업,63.0,57.0,6.0,10.5,2. 가족·생활,2-1. 돌봄 여건
2018,경북,Ⅱ. 지자체 자체사업,1. 저출산 대책(자체사업),자체,임산부 초음파 검사비 지원사업,18.0,18.0,0.0,0.0,3. 보건·안전,3-1. 의료서비스 여건
2018,경북,Ⅱ. 지자체 자체사업,1. 저출산 대책(자체사업),자체,출산육아용품 지원사업,7.0,7.0,0.0,0.0,2. 가족·생활,2-1. 돌봄 여건
2018,경북,Ⅱ. 지자체 자체사업,1. 저출산 대책(자체사업),자체,출산장려 영유아 정장제 지원사업,15.0,15.0,0.0,0.0,3. 보건·안전,3-1. 의료서비스 여건
2018,경북,Ⅱ. 지자체 자체사업,1. 저출산 대책(자체사업),자체,임산부 및 영유아 건강교실,4.0,4.0,0.0,0.0,3. 보건·안전,3-1. 의료서비스 여건
2018,경북,Ⅱ. 지자체 자체사업,1. 저출산 대책(자체사업),자체,미혼남녀 싱글 심쿵 페스티벌,16.0,0.0,16.0,,2. 가족·생활,2-2. 여가 인프라
2018,경북,Ⅱ. 지자체 자체사업,1. 저출산 대책(자체사업),자체,문경시 저출산·고령사회 극복 기본계획 수립 연구용역,50.0,0.0,50.0,,지표체계 외,지표체계 외
2018,경북,Ⅱ. 지자체 자체사업,1. 저출산 대책(자체사업),자체,인구증가시책 지원(전입세대 지원),221.0,221.0,0.0,0.0,지표체계 외,지표체계 외
2018,경북,Ⅱ. 지자체 자체사업,1. 저출산 대책(자체사업),자체,모자보건지원사업,53.0,50.0,3.0,6.0,3. 보건·안전,3-1. 의료서비스 여건
2018,경북,Ⅱ. 지자체 자체사업,1. 저출산 대책(자체사업),자체,출산장려금지원,1706.0,1760.0,-54.0,-3.1,1. 경제·고용·주거,1-3. 경제적 여건
2018,경북,Ⅱ. 지자체 자체사업,1. 저출산 대책(자체사업),자체,출생아건강보험료지원,769.0,776.0,-7.0,-0.9,3. 보건·안전,3-1. 의료서비스 여건
